source,page,index,title,conf,review,ocr_raw,alt_title,y0,y1,x0,x1,current_file
AGJ.pdf,108,2,DOWN HOME RAG,0.76,,DOWNHOMERAGTE E,"DOWN HOME RAG (DEETEN, DATTEN, DOOTEN).108 DOXY",605,2169,0,1654,108_02_DOWN_HOME_RAG.png
AGJ.pdf,109,1,DOWN IN HONKY TONK TOWN,1.00,,DOWNINHONKYTONKTOWN,DOWN IN HONKY TONK TOWN,0,1184,0,1654,109_01_DOWN_IN_HONKY_TONK_TOWN.png
AGJ.pdf,109,2,DOWN IN JUNGLE TOWN,0.00,yes,H,DOWN IN JUNGLE TOWN,1160,2264,0,1654,109_02_DOWN_IN_JUNGLE_TOWN.png
AGJ.pdf,110,1,DOWN WHERE THE SUN GOES DOWN,0.00,yes,,DOWN WHERE THE SUN GOES DOWN,0,525,0,1654,110_01_DOWN_WHERE_THE_SUN_GOES_DOWN.png
AGJ.pdf,110,2,DO YOU KNOW WHAT IT MEANS TO MISS NEW ORLEANS,0.90,,YOUKNOWWAATTMEANSTDMSSNEWORLEAHS,DO YOU KNOW WHAT IT MEANS TO MISS NEW ORLEANS,501,1128,0,1654,110_02_DO_YOU_KNOW_WHAT_IT_MEANS_TO_MISS_NEW_ORLEANS.png
AGJ.pdf,110,3,DREAM,0.60,,PEAM,DREAM,1104,1621,0,1654,110_03_DREAM.png
AGJ.pdf,110,4,DREAM A LITTLE DREAM OF ME,0.95,,REAMALTILEDREAMOFME,DREAM A LITTLE DREAM OF ME,1597,2186,0,1654,110_04_DREAM_A_LITTLE_DREAM_OF_ME.png
AGJ.pdf,111,1,DREAM OF YOU,0.86,,DREAMUOFJOU,DREAM OF YOU,0,477,0,1654,111_01_DREAM_OF_YOU.png
AGJ.pdf,111,2,DROP ME OFF IN HARLEM,0.91,,DROPMEOFFNAARLEM,DROP ME OFF IN HARLEM,453,859,0,1654,111_02_DROP_ME_OFF_IN_HARLEM.png
AGJ.pdf,111,3,"DUKE, THE",0.64,,C GH,"DUKE, THE",835,1483,0,1654,111_03_DUKE_THE.png
AGJ.pdf,111,4,DUSKY STEVEDORE,0.93,,LDUISKYSTEVEDARE,DUSKY STEVEDORE,1459,2154,0,1654,111_04_DUSKY_STEVEDORE.png
AGJ.pdf,112,1,EARLY AUTUMN,0.00,yes,,EARLY AUTUMN,0,624,0,1654,112_01_EARLY_AUTUMN.png
AGJ.pdf,112,2,EASTER PARADE,0.90,,LASTERPARADE L,EASTER PARADE,600,1143,0,1654,112_02_EASTER_PARADE.png
AGJ.pdf,112,3,EAST OF THE SUN,0.74,,EASTOFTHESUNTTHM,EAST OF THE SUN (AND WEST TO THE MOON),1119,1784,0,1654,112_03_EAST_OF_THE_SUN.png
AGJ.pdf,112,4,EASY DOES IT,0.83,,ASYDOESJ,EASY DOES IT,1760,2173,0,1654,112_04_EASY_DOES_IT.png
AGJ.pdf,113,1,EAST ST. LOUIS TOODLE-O,0.44,yes,ADIWWUSTUDDLEUU,EAST ST. LOUIS TOODLE-O,0,1251,0,1654,113_01_EAST_ST_LOUIS_TOODLE_O.png
AGJ.pdf,113,2,EASY RIDER BLUES,0.55,yes,EASYRIDER N PP WE HYEASYRIDERSGE,EASY RIDER BLUES (I WONDER WHERE MY EASY RIDER'S GONE),1227,2250,0,1654,113_02_EASY_RIDER_BLUES.png
AGJ.pdf,114,1,EASY LIVING,0.00,yes,,EASY LIVING,0,516,0,1654,114_01_EASY_LIVING.png
AGJ.pdf,114,2,EASY STREET,0.90,,EASYSIREET,EASY STREET,492,1083,0,1654,114_02_EASY_STREET.png
AGJ.pdf,114,3,ECAROH,1.00,,ECAROL,ECAROH,1059,2128,0,1654,114_03_ECAROH.png
AGJ.pdf,115,1,EASY TO LOVE,0.60,,ADTIUOLUVE,EASY TO LOVE,0,630,0,1654,115_01_EASY_TO_LOVE.png
AGJ.pdf,115,2,EBB TIDE,0.22,yes,TRRTDE,EBB TIDE,606,1322,0,1654,115_02_EBB_TIDE.png
AGJ.pdf,115,3,ECCENTRIC,0.87,,ECCENTRCR,ECCENTRIC (RAG),1298,2238,0,1654,115_03_ECCENTRIC.png
AGJ.pdf,116,1,ECHOES OF HARLEM,0.29,yes,LHUE,ECHOES OF HARLEM (COOTIE'S CONCERTO),0,871,0,1654,116_01_ECHOES_OF_HARLEM.png
AGJ.pdf,116,2,EENY MEENY MINEY MO,0.84,,FNYMEENYMNEYMO,EENY MEENY MINEY MO,847,1256,0,1654,116_02_EENY_MEENY_MINEY_MO.png
AGJ.pdf,116,3,EGYPTIAN FANTASY,0.97,,GYPTIANFANTASY U,EGYPTIAN FANTASY,1232,1882,0,1654,116_03_EGYPTIAN_FANTASY.png
AGJ.pdf,116,4,EH LA BAS,0.83,,EWLABAS HN,EH LA BAS,1858,2247,0,1654,116_04_EH_LA_BAS.png
AGJ.pdf,117,1,EMALINE,0.25,yes,A I,EMALINE,0,521,0,1654,117_01_EMALINE.png
AGJ.pdf,117,2,EMBRACEABLE YOU,0.86,,BE,EMBRACEABLE YOU,497,1335,0,1654,117_02_EMBRACEABLE_YOU.png
AGJ.pdf,117,3,EMPTY BED BLUES,0.18,yes,MOTVYRENALHES,EMPTY BED BLUES,1311,2190,0,1654,117_03_EMPTY_BED_BLUES.png
AGJ.pdf,117,4,"END OF A LOVE AFFAIR, THE",0.00,yes,,"END OF A LOVE AFFAIR, THE",2166,2235,0,1654,117_04_END_OF_A_LOVE_AFFAIR_THE.png
AGJ.pdf,118,1,"ENTERTAINER, THE",0.25,yes,T N,"ENTERTAINER, THE",0,1337,0,1654,118_01_ENTERTAINER_THE.png
AGJ.pdf,118,2,EVERYBODY LOVES MY BABY,0.00,yes,,EVERYBODY LOVES MY BABY,1313,2245,0,1654,118_02_EVERYBODY_LOVES_MY_BABY.png
AGJ.pdf,119,1,EPISTROPHY,0.72,,PSTROPHYFYRIGHT,EPISTROPHY,0,572,0,1654,119_01_EPISTROPHY.png
AGJ.pdf,119,2,EVERYTHING BUT YOU,0.93,,VERYTHNGBUTYOU,EVERYTHING BUT YOU,548,940,0,1654,119_02_EVERYTHING_BUT_YOU.png
AGJ.pdf,119,3,EVERYTHING HAPPENS TO ME,0.95,,EVERYTHNGHAPPENSTOM,EVERYTHING HAPPENS TO ME,916,1344,0,1654,119_03_EVERYTHING_HAPPENS_TO_ME.png
AGJ.pdf,119,4,EVERYTHING I HAVE IS YOURS,0.72,,LX,EVERYTHING I HAVE IS YOURS,1320,2075,0,1654,119_04_EVERYTHING_I_HAVE_IS_YOURS.png
AGJ.pdf,120,1,EVERYTIME I FEEL THE SPIRIT,0.00,yes,,EVERYTIME I FEEL THE SPIRIT,0,414,0,1654,120_01_EVERYTIME_I_FEEL_THE_SPIRIT.png
AGJ.pdf,120,2,EVERYTIME WE SAY GOODBYE,0.93,,EVERYTMEWESAYGODDRYE,EVERYTIME WE SAY GOODBYE,390,1137,0,1654,120_02_EVERYTIME_WE_SAY_GOODBYE.png
AGJ.pdf,120,3,EXACTLY LIKE YOU,0.92,,KACTLYLKEYOU,EXACTLY LIKE YOU,1113,1700,0,1654,120_03_EXACTLY_LIKE_YOU.png
AGJ.pdf,120,4,EXODUS SONG,0.00,yes,XOMISSANC S,EXODUS SONG,1676,2270,0,1654,120_04_EXODUS_SONG.png
AGJ.pdf,121,1,FALLING IN LOVE WITH LOVE,0.00,yes,,FALLING IN LOVE WITH LOVE,2,510,0,1654,121_01_FALLING_IN_LOVE_WITH_LOVE.png
AGJ.pdf,121,2,FAREWELL BLUES,0.92,,FAREWELLSLUES,FAREWELL BLUES,486,1129,0,1654,121_02_FAREWELL_BLUES.png
AGJ.pdf,121,3,FAREWELL TO STORYVILLE,0.81,,FAREWELLTOSTORYVELLE GDDDTYMEFLATBLUES,FAREWELL TO STORYVILLE,1105,1245,0,1654,121_03_FAREWELL_TO_STORYVILLE.png
AGJ.pdf,121,4,FASCINATING RHYTHM,0.91,,FASCNATINGRHYTAM,FASCINATING RHYTHM,1221,1754,0,1654,121_04_FASCINATING_RHYTHM.png
AGJ.pdf,121,5,FIFTY SECOND,0.00,yes,FEUPLLESMORTES AUTIMNLEAVES,FIFTY SECOND (2ND) STREET THEME,1730,2257,0,1654,121_05_FIFTY_SECOND.png
AGJ.pdf,122,1,FIDGETY FEET,0.00,yes,,FIDGETY FEET,0,1295,0,1654,122_01_FIDGETY_FEET.png
AGJ.pdf,122,2,FINE AND DANDY,0.91,,NEANDDANDY,FINE AND DANDY,1271,1928,0,1654,122_02_FINE_AND_DANDY.png
AGJ.pdf,123,1,"FINE ROMANCE, A",0.68,,AFNEROMANCLEA,"FINE ROMANCE, A (A SARCASTIC LOVE SONG)",1,517,0,1654,123_01_FINE_ROMANCE_A.png
AGJ.pdf,123,2,FIREWORKS,0.94,,FREWORKS,FIREWORKS,493,2084,0,1654,123_02_FIREWORKS.png
AGJ.pdf,124,1,"FIVE FOOT TWO, EYES OF BLUE",0.87,,FIVFOOTTWOYSOFBLUF,"FIVE FOOT TWO, EYES OF BLUE",0,592,0,1654,124_01_FIVE_FOOT_TWO_EYES_OF_BLUE.png
AGJ.pdf,124,2,FLAMINGO,0.86,,,FLAMINGO,568,1148,0,1654,124_02_FLAMINGO.png
AGJ.pdf,124,3,FLAT FOOT FLOODGEE,0.00,yes,F,FLAT FOOT FLOODGEE,1124,1642,0,1654,124_03_FLAT_FOOT_FLOODGEE.png
AGJ.pdf,124,4,"FLOWER IS A LOVESOME THING, A",0.93,,H,"FLOWER IS A LOVESOME THING, A",1712,2183,0,1654,124_04_FLOWER_IS_A_LOVESOME_THING_A.png
AGJ.pdf,125,1,FLYING HOME,0.77,,FIYNGHOMEHWBOUND,FLYING HOME (HOMEWARD BOUND),0,332,0,1654,125_01_FLYING_HOME.png
AGJ.pdf,125,2,FLY ME TO THE MOON,0.49,yes,D,FLY ME TO THE MOON (IN OTHER WORDS),308,1558,0,1654,125_02_FLY_ME_TO_THE_MOON.png
AGJ.pdf,125,3,FOOLIN' MYSELF,0.83,,FOOLNMYSELF,FOOLIN' MYSELF,1534,2142,0,1654,125_03_FOOLIN_MYSELF.png
AGJ.pdf,126,1,"FOGGY DAY, A",0.00,yes,,"FOGGY DAY, A",0,1026,0,1654,126_01_FOGGY_DAY_A.png
AGJ.pdf,126,2,"FOLKS WHO LIVE ON THE HILL, THE",0.89,,FOLKSWHOLVEONTHEHLL,"FOLKS WHO LIVE ON THE HILL, THE",1002,1758,0,1654,126_02_FOLKS_WHO_LIVE_ON_THE_HILL_THE.png
AGJ.pdf,126,3,FOR DANCERS ONLY,0.35,yes,ORDANCERSONLY,FOR DANCERS ONLY,1734,2106,0,1654,126_03_FOR_DANCERS_ONLY.png
AGJ.pdf,127,1,FOOLS RUSH IN,0.95,,FOOLSRUSHN,FOOLS RUSH IN,13,518,0,1654,127_01_FOOLS_RUSH_IN.png
AGJ.pdf,127,2,FOR ALL WE KNOW,1.00,,LFORALLWEKNOW,FOR ALL WE KNOW,494,1055,0,1654,127_02_FOR_ALL_WE_KNOW.png
AGJ.pdf,127,3,FOR HEAVEN'S SAKE,1.00,,,FOR HEAVEN'S SAKE,1031,1488,0,1654,127_03_FOR_HEAVEN_S_SAKE.png
AGJ.pdf,127,4,"FOR SENTIMENTAL REASON, I LOVE YOU",0.83,,AL,"FOR SENTIMENTAL REASON, I LOVE YOU",1464,2282,0,1654,127_04_FOR_SENTIMENTAL_REASON_I_LOVE_YOU.png
AGJ.pdf,128,1,FORTY AND TIGHT FOUR,0.80,,TORTYANDTGWT,FORTY AND TIGHT FOUR,773,1435,0,1654,128_01_FORTY_AND_TIGHT_FOUR.png
AGJ.pdf,128,2,FOUR LEAF CLOVER,0.72,,FOUR,FOUR LEAF CLOVER,1411,2009,0,1654,128_02_FOUR_LEAF_CLOVER.png
AGJ.pdf,129,1,FOUR BROTHERS,1.00,,FOURBROTHERS,FOUR BROTHERS,11,369,0,1654,129_01_FOUR_BROTHERS.png
AGJ.pdf,129,2,FOUR OR FIVE TIMES,0.93,,FOURORFVETMES,FOUR OR FIVE TIMES,345,1029,0,1654,129_02_FOUR_OR_FIVE_TIMES.png
AGJ.pdf,129,3,FRANKIE AND JOHNNY,0.90,,FRANKEANDJOANNY,FRANKIE AND JOHNNY,1005,1654,0,1654,129_03_FRANKIE_AND_JOHNNY.png
AGJ.pdf,129,4,FREEZE AN' MELT,0.91,,FREEZEANMELT,FREEZE AN' MELT,1630,2326,0,1654,129_04_FREEZE_AN_MELT.png
AGJ.pdf,130,1,FOR ME AND MY GAL,0.00,yes,,FOR ME AND MY GAL,0,676,0,1654,130_01_FOR_ME_AND_MY_GAL.png
AGJ.pdf,130,2,FRENESI,0.00,yes,Z Y,FRENESI,652,1616,0,1654,130_02_FRENESI.png
AGJ.pdf,130,3,FRIENDLESS BLUES,0.93,,RENDLESSBLUES,FRIENDLESS BLUES,1592,2228,0,1654,130_03_FRIENDLESS_BLUES.png
AGJ.pdf,131,1,FROG-I-MORE RAG,0.88,,FROGIMORERAICFREMOORESWEETHEARTOMINE,"FROG-I-MORE RAG (FROGGIE MOORE, SWEETHEART O' MINE)",0,2250,0,1654,131_01_FROG_I_MORE_RAG.png
AGJ.pdf,132,1,FROM MONDAY ON,0.00,yes,,FROM MONDAY ON,0,489,0,1654,132_01_FROM_MONDAY_ON.png
AGJ.pdf,132,2,FROM THIS MOMENT ON,0.90,,ROMTHSNOMENTON,FROM THIS MOMENT ON,465,1565,0,1654,132_02_FROM_THIS_MOMENT_ON.png
AGJ.pdf,132,3,FULL MOON AND EMPTY ARMS,0.97,,ULLMOONANIDEMPTYARMS,FULL MOON AND EMPTY ARMS,1541,2147,0,1654,132_03_FULL_MOON_AND_EMPTY_ARMS.png
AGJ.pdf,133,1,"GAL IN CALICO, A",0.62,,LA GALNLALCO,"GAL IN CALICO, A",0,624,0,1654,133_01_GAL_IN_CALICO_A.png
AGJ.pdf,133,2,GATEMOUTH,1.00,,RGATEMOLITH,GATEMOUTH,600,1236,0,1654,133_02_GATEMOUTH.png
AGJ.pdf,133,3,"GEE BABY, AIN'T I GOOD TO YOU",0.88,,GEEBABYANTGODDTOYOL,"GEE BABY, AIN'T I GOOD TO YOU",1212,1605,0,1654,133_03_GEE_BABY_AIN_T_I_GOOD_TO_YOU.png
AGJ.pdf,133,4,GEORGIA BOBO,0.95,,GEORGABOBO,GEORGIA BOBO,1581,2259,0,1654,133_04_GEORGIA_BOBO.png
AGJ.pdf,134,1,GEORGIA GRIND,0.82,,BEORGAGRAD,GEORGIA GRIND,0,380,0,1654,134_01_GEORGIA_GRIND.png
AGJ.pdf,134,2,GEORGIA ON MY MIND,0.81,,LEORGAONMYMND,GEORGIA ON MY MIND,356,1210,0,1654,134_02_GEORGIA_ON_MY_MIND.png
AGJ.pdf,134,3,GET HAPPY,0.88,,TETHAPPY,GET HAPPY,1186,2227,0,1654,134_03_GET_HAPPY.png
AGJ.pdf,135,1,GET OUT AND GET UNDER THE MOON,0.64,,EIOUANDGUNDEKIWEMUOT,GET OUT AND GET UNDER THE MOON,0,612,0,1654,135_01_GET_OUT_AND_GET_UNDER_THE_MOON.png
AGJ.pdf,135,2,GET OUT OF TOWN,1.00,,GETOUTOFTOWN,GET OUT OF TOWN,588,1179,0,1654,135_02_GET_OUT_OF_TOWN.png
AGJ.pdf,135,3,GETTYSBURG MARCH,0.87,,GETTYSRURGHARCK,GETTYSBURG MARCH,1155,2183,0,1654,135_03_GETTYSBURG_MARCH.png
AGJ.pdf,136,1,"GHOST OF A CHANCE WITH YOU, I DON'T STAND A",0.00,yes,,"GHOST OF A CHANCE WITH YOU, I DON'T STAND A",10,457,0,1654,136_01_GHOST_OF_A_CHANCE_WITH_YOU_I_DON_T_STAND_A.png
AGJ.pdf,136,2,GIANT STEPS,0.84,,TANTSTEPS,GIANT STEPS,433,1433,0,1654,136_02_GIANT_STEPS.png
AGJ.pdf,136,3,"GIRL FROM IPANEMA, THE",0.00,yes,,"GIRL FROM IPANEMA, THE (GAROTA DE IPANEMA)",1409,1507,0,1654,136_03_GIRL_FROM_IPANEMA_THE.png
AGJ.pdf,136,4,"GIRL NEXT DOOR, THE",0.00,yes,I,"GIRL NEXT DOOR, THE",1483,2049,0,1654,136_04_GIRL_NEXT_DOOR_THE.png
AGJ.pdf,137,1,GIMME A PIGFOOT,0.38,yes,MAPUFUDIA R,GIMME A PIGFOOT (AND A BOTTLE OF BEER),0,735,0,1654,137_01_GIMME_A_PIGFOOT.png
AGJ.pdf,137,2,"GIRLS GO CRAZY, THE",0.65,,Z GRLSGOCRALY,"GIRLS GO CRAZY, THE (ABOUT THE WAY I WALK)",711,1014,0,1654,137_02_GIRLS_GO_CRAZY_THE.png
AGJ.pdf,137,3,GIRL TALK,0.80,,GRLTAK,GIRL TALK,990,1383,0,1654,137_03_GIRL_TALK.png
AGJ.pdf,137,4,GLAD RAG DOLL,1.00,,GLADRAGDOLL,GLAD RAG DOLL,1359,2166,0,1654,137_04_GLAD_RAG_DOLL.png
AGJ.pdf,138,1,GIVE ME A SIMPLE LIFE,0.00,yes,,GIVE ME A SIMPLE LIFE,0,491,0,1654,138_01_GIVE_ME_A_SIMPLE_LIFE.png
AGJ.pdf,138,2,GIVE ME YOUR TELEPHONE NUMBER,0.96,,VEMEYOURTELEPHONENUMBER,GIVE ME YOUR TELEPHONE NUMBER,467,1144,0,1654,138_02_GIVE_ME_YOUR_TELEPHONE_NUMBER.png
AGJ.pdf,138,3,GLOOMY SUNDAY,0.67,,LOOMYSUNDAY,"GLOOMY SUNDAY (SZOMORU VASARNAP, SOMBRE DIMANCHE)",1120,2152,0,1654,138_03_GLOOMY_SUNDAY.png
AGJ.pdf,139,1,GLAD TO BE UNHAPPY,0.90,,LLADOBEUNHAPPY,GLAD TO BE UNHAPPY,0,471,0,1654,139_01_GLAD_TO_BE_UNHAPPY.png
AGJ.pdf,139,2,"GLORY OF LOVE, THE",0.00,yes,LLOR FOU,"GLORY OF LOVE, THE",447,980,0,1654,139_02_GLORY_OF_LOVE_THE.png
AGJ.pdf,139,3,GOD CHILD,0.93,,GOCHLD,GOD CHILD,956,1504,0,1654,139_03_GOD_CHILD.png
AGJ.pdf,139,4,GO DOWN MOSES,0.81,,NOWNMAGES,GO DOWN MOSES (LET MY PEOPLE GO),1480,2219,0,1654,139_04_GO_DOWN_MOSES.png
AGJ.pdf,140,1,GOD BLESS THE CHILD,0.22,yes,E,GOD BLESS THE CHILD,0,219,0,1654,140_01_GOD_BLESS_THE_CHILD.png
AGJ.pdf,140,2,GOLDEN EARRINGS,0.12,yes,EO,GOLDEN EARRINGS,195,1651,0,1654,140_02_GOLDEN_EARRINGS.png
AGJ.pdf,140,3,GOOD BAIT,0.80,,,GOOD BAIT,1627,2216,0,1654,140_03_GOOD_BAIT.png
AGJ.pdf,141,1,GONE WITH THE WIND,0.86,,LONEWTHTHEWND,GONE WITH THE WIND,18,663,0,1654,141_01_GONE_WITH_THE_WIND.png
AGJ.pdf,141,2,GOOD-BYE,0.60,,ODDBYEBY,GOOD-BYE (BLUE SERENADE),639,1137,0,1654,141_02_GOOD_BYE.png
AGJ.pdf,141,3,"GOOD LIFE, THE",0.36,yes,CANNCF,"GOOD LIFE, THE (LA BELLE VIE)",1113,1712,0,1654,141_03_GOOD_LIFE_THE.png
AGJ.pdf,141,4,GOOD MORNING BLUES,0.84,,GOODMORNAGBLWES,GOOD MORNING BLUES,1688,2117,0,1654,141_04_GOOD_MORNING_BLUES.png
AGJ.pdf,142,1,"GOOD MAN IS HARD TO FIND, A",0.00,yes,,"GOOD MAN IS HARD TO FIND, A",672,1074,0,1654,142_01_GOOD_MAN_IS_HARD_TO_FIND_A.png
AGJ.pdf,142,2,GOOD TIME FLAT BLUES,0.81,,GOODTIMEFLATBUIESTSTLLE A,GOOD TIME FLAT BLUES (FAREWELL TO STORYVILLE),1396,2241,0,1654,142_02_GOOD_TIME_FLAT_BLUES.png
AGJ.pdf,143,1,GOODY GOODY,0.17,yes,BOODTBO,GOODY GOODY,0,684,0,1654,143_01_GOODY_GOODY.png
AGJ.pdf,143,2,GOOSE PIMPLES,0.87,,L LOOSEPMPLES,GOOSE PIMPLES,660,2141,0,1654,143_02_GOOSE_PIMPLES.png
AGJ.pdf,144,1,GRACE AND BEAUTY,0.71,,TRACEAMNDBEA,GRACE AND BEAUTY,0,1329,0,1654,144_01_GRACE_AND_BEAUTY.png
AGJ.pdf,144,2,GREEN EYES,0.94,,REENEYES H,GREEN EYES,1305,2237,0,1654,144_02_GREEN_EYES.png
AGJ.pdf,145,1,GRANDPA'S SPELLS,0.00,yes,,GRANDPA'S SPELLS,0,1051,0,1654,145_01_GRANDPA_S_SPELLS.png
AGJ.pdf,145,2,GROOVIN' HIGH,0.82,,LGROOVINHGH,GROOVIN' HIGH (QUIET),1027,2155,0,1654,145_02_GROOVIN_HIGH.png
AGJ.pdf,146,1,GRAVY WALTZ,0.66,,RAVYWZ,GRAVY WALTZ,0,343,0,1654,146_01_GRAVY_WALTZ.png
AGJ.pdf,146,2,GUILTY,0.80,,LTY,GUILTY,319,969,0,1654,146_02_GUILTY.png
AGJ.pdf,146,3,GULF COAST BLUES,0.85,,WLECOASTBLUES LV,GULF COAST BLUES,945,2128,0,1654,146_03_GULF_COAST_BLUES.png
AGJ.pdf,146,4,"GYPSY, THE",0.00,yes,,"GYPSY, THE",2104,2173,0,1654,146_04_GYPSY_THE.png
AGJ.pdf,147,1,GULLY LOW BLUES,0.84,,GULLYLOWBLIES,GULLY LOW BLUES (S.O.L. BLUES),0,852,0,1654,147_01_GULLY_LOW_BLUES.png
AGJ.pdf,147,2,"GYPSY IN MY SOUL, THE",0.74,,LYPSYMYSOUL,"GYPSY IN MY SOUL, THE",828,1794,0,1654,147_02_GYPSY_IN_MY_SOUL_THE.png
AGJ.pdf,148,1,HALF NELSON,0.78,,HALFAELSUNI,HALF NELSON,0,415,0,1654,148_01_HALF_NELSON.png
AGJ.pdf,148,2,HALLELUJAH,1.00,,HALLELUJAH,HALLELUJAH,391,1369,0,1654,148_02_HALLELUJAH.png
AGJ.pdf,148,3,HALLUCINATIONS,0.00,yes,,HALLUCINATIONS,1345,1457,0,1654,148_03_HALLUCINATIONS.png
AGJ.pdf,148,4,"HANDFUL OF STARS, A",0.93,,AHANDFULOFSIARS,"HANDFUL OF STARS, A",1433,1829,0,1654,148_04_HANDFUL_OF_STARS_A.png
AGJ.pdf,148,5,HAND ACROSS THE TABLE,0.00,yes,SI,HAND ACROSS THE TABLE,1805,2214,0,1654,148_05_HAND_ACROSS_THE_TABLE.png
AGJ.pdf,149,1,HANDFUL OF KEYS,0.92,,HANDFULOFKEYS,HANDFUL OF KEYS,0,1270,0,1654,149_01_HANDFUL_OF_KEYS.png
AGJ.pdf,149,2,HAPPINESS IS A THING CALLED JOE,0.88,,HAPPNESSATANGCALLEDJOE,HAPPINESS IS A THING CALLED JOE,1246,2182,0,1654,149_02_HAPPINESS_IS_A_THING_CALLED_JOE.png
AGJ.pdf,150,1,HAPPY DAYS ARE HERE AGAIN,0.00,yes,K,HAPPY DAYS ARE HERE AGAIN,0,675,0,1654,150_01_HAPPY_DAYS_ARE_HERE_AGAIN.png
AGJ.pdf,150,2,HAPPY FEET,0.85,,APPYFEEL,HAPPY FEET,651,1433,0,1654,150_02_HAPPY_FEET.png
AGJ.pdf,150,3,HAVE A HEART,0.00,yes,,HAVE A HEART,1409,2069,0,1654,150_03_HAVE_A_HEART.png
AGJ.pdf,150,4,HAVE YOU EVER FELT THAT WAY,0.00,yes,,HAVE YOU EVER FELT THAT WAY,2045,2114,0,1654,150_04_HAVE_YOU_EVER_FELT_THAT_WAY.png
AGJ.pdf,151,1,,0.00,yes,,,0,2253,0,1654,151_01_UNTITLED.png
AGJ.pdf,152,1,HEAH ME TALKIN' TO YA,0.90,,WEAHMETALKNTOYA,HEAH ME TALKIN' TO YA,61,904,0,1654,152_01_HEAH_ME_TALKIN_TO_YA.png
AGJ.pdf,152,2,HE AIN'T GOT RHYTHM,0.86,,EANYGOTRAYTHM,HE AIN'T GOT RHYTHM,880,1720,0,1654,152_02_HE_AIN_T_GOT_RHYTHM.png
AGJ.pdf,152,3,HEAT WAVE,0.88,,IEATWAVE,HEAT WAVE,1696,2139,0,1654,152_03_HEAT_WAVE.png
AGJ.pdf,153,1,HEARTACHES,1.00,,HEARTACHES,HEARTACHES,0,718,0,1654,153_01_HEARTACHES.png
AGJ.pdf,153,2,HEART AND SOUL,1.00,,HEARTANDSOUL,HEART AND SOUL,694,1317,0,1654,153_02_HEART_AND_SOUL.png
AGJ.pdf,153,3,HELLO DOLLY,0.83,,RS,HELLO DOLLY,1293,2267,0,1654,153_03_HELLO_DOLLY.png
AGJ.pdf,154,1,"HEAVEN, HEAVEN",0.00,yes,,"HEAVEN, HEAVEN",0,338,0,1654,154_01_HEAVEN_HEAVEN.png
AGJ.pdf,154,2,HEEBIE JEEBIES,0.75,,HEEREJEERES,HEEBIE JEEBIES,314,2155,0,1654,154_02_HEEBIE_JEEBIES.png
AGJ.pdf,155,1,HELLO YOUNG LOVERS,0.97,,HELLOYOUNGLOVERS,HELLO YOUNG LOVERS,5,1175,0,1654,155_01_HELLO_YOUNG_LOVERS.png
AGJ.pdf,155,2,HENDERSON STOMP,0.97,,LHENDERSONSTOMP,HENDERSON STOMP,1151,2279,0,1654,155_02_HENDERSON_STOMP.png
AGJ.pdf,156,1,HERE'S THAT RAINY DAY,0.61,,HEKESIHALKATTDAY,HERE'S THAT RAINY DAY,0,659,0,1654,156_01_HERE_S_THAT_RAINY_DAY.png
AGJ.pdf,156,2,HERSHEY BAR,1.00,,WERSHEYBAR,HERSHEY BAR,635,1086,0,1654,156_02_HERSHEY_BAR.png
AGJ.pdf,156,3,HESITATING BLUES,0.83,,HESTATNGBLUES E,HESITATING BLUES,1062,1802,0,1654,156_03_HESITATING_BLUES.png
AGJ.pdf,156,4,HEY LAWDY MAMA,0.96,,JEYLAWDYMAMA,HEY LAWDY MAMA,1778,2194,0,1654,156_04_HEY_LAWDY_MAMA.png
AGJ.pdf,157,1,HI FLY,0.75,,FLY,HI FLY,12,555,0,1654,157_01_HI_FLY.png
AGJ.pdf,157,2,HIGH SOCIETY,0.74,,HGHSOCETY,HIGH SOCIETY,531,2211,0,1654,157_02_HIGH_SOCIETY.png
AGJ.pdf,158,1,HINDUSTAN,0.75,,ADUSTAN,HINDUSTAN,0,843,0,1654,158_01_HINDUSTAN.png
AGJ.pdf,158,2,HIT THAT JIVE JACK,0.80,,LTTHATJVEJSACK E,HIT THAT JIVE JACK,819,1188,0,1654,158_02_HIT_THAT_JIVE_JACK.png
AGJ.pdf,158,3,HONEYSUCKLE ROSE,1.00,,HONEYSUCKLEROSE,HONEYSUCKLE ROSE,1164,2081,0,1654,158_03_HONEYSUCKLE_ROSE.png
AGJ.pdf,159,1,"HOLD TIGHT, HOLD TIGHT",0.69,,HOLDTGHTHOLDTGHT,"HOLD TIGHT, HOLD TIGHT (WANT SOME SEA FOOD MAMA)",1,528,0,1654,159_01_HOLD_TIGHT_HOLD_TIGHT.png
AGJ.pdf,159,2,HOME,0.53,yes,LHOME,HOME (WHEN SHADOWS FALL),504,1069,0,1654,159_02_HOME.png
AGJ.pdf,159,3,HONEY,1.00,,HONEY,HONEY,1045,1413,0,1654,159_03_HONEY.png
AGJ.pdf,159,4,HONKY TONK TOWN,0.61,,BOKYT T DON,HONKY TONK TOWN,1389,1512,0,1654,159_04_HONKY_TONK_TOWN.png
AGJ.pdf,159,5,HONKY TONK TRAIN BLUES,0.42,yes,HONKYTONKTRANBLUES,HONKY TONK TRAIN BLUES,1488,2154,0,1654,159_05_HONKY_TONK_TRAIN_BLUES.png
